station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
40913,2013-11-01,    0.0,0, 26.5,0, 15.6,0, 14.1,0, 15.3,26,  7.9,25,  6.7,26,  7.9,25, 6.5,26, 27.7,25, 40.7,26, 79.6,26,  5.5,26,  6.9,26, 4.5,26, 8.3,26, 6.4,26,1023.1,0,""
40913,2013-11-02,    0.0,0, 28.2,0, 15.5,0, 16.3,0, 15.4,26,  5.9,25,  6.7,26,  5.9,25, 6.5,26, 26.9,25, 42.6,26, 92.6,26,  5.5,26,  6.7,26, 4.9,26, 7.8,26, 6.4,26,1022.0,0,""
40913,2013-11-03,    0.0,0, 31.3,0, 17.1,0, 15.3,0, 21.9,26,  9.1,25,  7.8,26,  9.1,25, 7.0,26, 27.7,25, 33.5,26, 78.5,26,  6.3,26,  8.1,26, 4.0,26, 9.5,26, 6.8,26,1018.3,0,""
40913,2013-11-04,    0.0,0, 26.1,0, 20.0,0, 16.6,0, 14.3,26,  6.1,25,  5.7,26,  6.1,25, 5.5,26, 22.0,25, 49.1,26, 71.0,26,  5.0,26,  6.2,26, 3.3,26, 7.5,26, 5.4,26,1017.7,0,""
40913,2013-11-05,    0.0,0, 24.9,0, 16.7,0, 13.4,0, 14.4,26,  5.7,25,  6.1,26,  5.7,25, 5.7,26, 24.7,25, 42.6,26, 70.5,26,  5.2,26,  6.5,26, 3.4,26, 7.8,26, 5.6,26,1024.3,0,""
40913,2013-11-06,    0.0,0, 26.3,0, 15.9,0, 10.9,0, 18.4,26,  5.9,25,  6.6,26,  5.9,25, 5.4,26, 23.6,25, 31.9,26, 60.4,26,  5.5,26,  7.2,26, 1.9,26, 8.6,26, 5.3,26,1022.9,0,""
40913,2013-11-07,    0.0,0, 27.8,0, 14.5,0, 13.6,0, 17.1,26,  7.8,25,  7.3,26,  7.8,25, 7.0,26, 29.5,25, 36.4,26, 82.4,26,  5.9,26,  7.4,26, 4.8,26, 8.8,26, 6.8,26,1019.3,0,""
40913,2013-11-08,    0.0,0, 29.2,0, 15.1,0, 15.3,0, 17.7,26,  7.8,25,  7.5,26,  7.8,25, 7.3,26, 29.8,25, 37.8,26, 89.2,26,  6.1,26,  7.5,26, 5.3,26, 8.9,26, 7.1,26,1016.6,0,""
40913,2013-11-09,    0.0,0, 29.7,0, 17.1,0, 16.0,0, 18.7,26,  8.4,25,  7.4,26,  8.4,25, 7.2,26, 28.8,25, 38.4,26, 82.1,26,  6.2,26,  7.6,26, 4.9,26, 9.1,26, 7.0,26,1014.6,0,""
40913,2013-11-10,    0.0,0, 30.9,0, 20.3,0, 18.4,0, 19.9,26,  7.9,25,  6.6,26,  7.9,25, 5.9,26, 22.0,25, 41.2,26, 77.3,26,  5.5,26,  7.0,26, 3.2,26, 8.3,26, 5.8,26,1012.2,0,""
40913,2013-11-11,    4.0,0, 28.7,0, 20.7,0, 18.3,0, 16.7,26,  6.0,25,  6.1,26,  6.0,25, 5.8,26, 22.2,25, 46.5,26, 75.0,26,  5.3,26,  6.6,26, 3.5,26, 7.9,26, 5.7,26,1014.5,0,""
40913,2013-11-12,    1.8,0, 29.1,0, 21.2,0, 19.9,0, 16.0,26,  7.5,25,  6.3,26,  7.5,25, 6.5,26, 24.4,25, 49.4,26, 79.1,26,  5.5,26,  6.7,26, 4.5,26, 8.1,26, 6.3,26,1015.7,0,""
40913,2013-11-13,    5.8,0, 30.1,0, 19.0,0, 20.5,0, 15.8,26,  6.6,25,  6.6,26,  6.6,25, 6.9,26, 26.4,25, 48.0,26, 93.3,26,  5.7,26,  6.8,26, 5.5,26, 8.0,26, 6.8,26,1015.9,0,""
40913,2013-11-14,   12.8,0, 27.7,0, 19.4,0, 22.2,0, 10.7,26,  6.3,25,  5.3,26,  6.3,25, 6.0,26, 22.8,25, 59.8,26, 98.6,26,  4.6,26,  5.4,26, 5.4,26, 6.3,26, 5.9,26,1015.4,0,""
40913,2013-11-15,   22.4,0, 29.1,0, 17.1,0, 20.9,0, 12.9,26,  6.0,25,  6.3,26,  6.0,25, 7.0,26, 27.3,25, 51.9,26,100.0,26,  5.4,26,  6.3,26, 6.4,26, 7.3,26, 6.8,26,1013.7,0,""
40913,2013-11-16,    0.0,0, 27.2,0, 20.2,0, 18.1,0, 14.4,26,  5.7,25,  5.5,26,  5.7,25, 5.4,26, 20.8,25, 50.2,26, 76.5,26,  4.9,26,  6.0,26, 3.4,26, 7.2,26, 5.3,26,1011.3,0,""
40913,2013-11-17,    0.0,0, 25.5,0, 18.4,0, 17.8,0, 11.5,26,  3.3,25,  4.3,26,  3.3,25, 4.0,26, 15.3,25, 54.6,26, 84.2,26,  3.8,26,  4.7,26, 2.4,26, 5.4,26, 3.9,26,1012.0,0,""
40913,2013-11-18,    9.2,0, 28.4,0, 17.3,0, 17.4,0, 15.5,26,  5.8,25,  6.4,26,  5.8,25, 6.3,26, 25.3,25, 45.0,26, 88.2,26,  5.4,26,  6.6,26, 4.6,26, 7.7,26, 6.2,26,1011.0,0,""
40913,2013-11-19,    5.8,0, 31.0,0, 14.7,0, 15.3,0, 20.2,26,  7.4,25,  7.8,26,  7.4,25, 7.2,26, 29.1,25, 34.1,26, 91.5,26,  6.4,26,  8.0,26, 4.9,26, 9.1,26, 7.0,26,1008.9,0,""
40913,2013-11-20,    0.0,0, 28.8,0, 17.6,0, 18.2,0, 15.4,26,  6.1,25,  6.9,26,  6.1,25, 7.3,26, 28.9,25, 46.0,26, 90.5,26,  5.9,26,  7.1,26, 5.8,26, 8.4,26, 7.1,26,1011.1,0,""
40913,2013-11-21,    0.0,0, 28.8,0, 17.8,0, 18.3,0, 15.4,26,  7.7,25,  7.0,26,  7.7,25, 7.5,26, 29.3,25, 46.2,26, 89.8,26,  6.0,26,  7.1,26, 6.0,26, 8.5,26, 7.2,26,1012.9,0,""
40913,2013-11-22,    0.0,0, 28.1,0, 18.8,0, 18.7,0, 14.5,26,  6.2,25,  5.7,26,  6.2,25, 5.5,26, 21.4,25, 49.2,26, 86.2,26,  4.9,26,  6.0,26, 3.8,26, 7.0,26, 5.4,26,1012.3,0,""
40913,2013-11-23,    0.2,0, 29.4,0, 22.1,0, 21.2,0, 15.7,26,  6.3,25,  5.8,26,  6.3,25, 5.8,26, 21.0,25, 51.7,26, 79.7,26,  5.1,26,  6.3,26, 3.9,26, 7.5,26, 5.7,26,1009.5,0,""
40913,2013-11-24,   10.6,0, 31.2,0, 19.9,0, 24.4,0, 14.2,26,  5.9,25,  6.0,26,  5.9,25, 6.6,26, 23.8,25, 53.7,26,100.0,26,  5.2,26,  6.1,26, 5.8,26, 7.1,26, 6.5,26,1006.8,0,""
40913,2013-11-25,    8.8,0, 29.3,0, 20.2,0, 21.0,0, 14.7,26,  8.7,25,  6.5,26,  8.7,25, 7.2,26, 27.0,25, 51.5,26, 88.8,26,  5.7,26,  6.8,26, 5.8,26, 8.1,26, 7.0,26,1006.1,0,""
40913,2013-11-26,    0.0,0, 27.2,0, 20.4,0, 17.3,0, 15.3,26,  5.9,25,  6.4,26,  5.9,25, 6.7,26, 26.2,25, 48.0,26, 72.2,26,  5.7,26,  7.0,26, 4.5,26, 8.4,26, 6.5,26,1011.7,0,""
40913,2013-11-27,    0.0,0, 27.1,0, 16.3,0, 13.7,0, 16.9,26,  6.6,25,  7.2,26,  6.6,25, 7.2,26, 29.8,25, 38.2,26, 74.0,26,  6.1,26,  7.5,26, 4.7,26, 9.1,26, 6.9,26,1016.5,0,""
40913,2013-11-28,    0.0,0, 28.9,0, 17.1,0, 18.2,0, 15.3,26,  7.9,25,  7.1,26,  7.9,25, 7.7,26, 30.3,25, 45.7,26, 93.4,26,  6.1,26,  7.2,26, 6.3,26, 8.6,26, 7.5,26,1015.1,0,""
40913,2013-11-29,    0.0,0, 33.5,0, 18.4,0, 17.8,0, 24.0,26,  7.4,25,  7.7,26,  7.4,25, 6.4,26, 24.0,25, 34.4,26, 84.2,26,  6.2,26,  7.9,26, 3.4,26, 9.1,26, 6.3,26,1009.9,0,""
40913,2013-11-30,   23.4,0, 24.4,0, 19.1,0, 21.2,0,  7.0,26,  3.5,25,  3.0,26,  3.5,25, 3.1,26, 10.5,25, 69.4,26, 95.9,26,  2.6,26,  3.1,26, 2.5,26, 3.5,26, 3.0,26,1013.0,0,""
40913,2013-12-01,   14.0,0, 25.6,0, 16.0,0, 14.9,0, 13.5,26,  6.3,25,  6.6,26,  6.3,25, 6.2,26, 26.3,25, 45.4,26, 82.0,26,  5.3,26,  6.4,26, 4.5,26, 7.6,26, 6.0,26,1022.0,0,""
40913,2013-12-02,    0.0,0, 27.0,0, 16.0,0, 13.1,0, 17.2,26,  6.9,25,  7.6,26,  6.9,25, 7.2,26, 30.3,25, 36.8,26, 72.1,26,  6.2,26,  7.7,26, 4.7,26, 9.3,26, 7.0,26,1021.1,0,""
40913,2013-12-03,    0.0,0, 27.8,0, 15.2,0, 14.4,0, 16.6,26,  7.2,25,  7.7,26,  7.2,25, 7.4,26, 30.8,25, 38.5,26, 83.4,26,  6.2,26,  7.6,26, 5.4,26, 9.0,26, 7.2,26,1016.9,0,""
40913,2013-12-04,    0.0,0, 28.3,0, 16.2,0, 16.2,0, 16.0,26,  7.7,25,  7.3,26,  7.7,25, 7.2,26, 29.1,25, 42.1,26, 88.0,26,  6.0,26,  7.2,26, 5.4,26, 8.5,26, 6.9,26,1013.3,0,""
40913,2013-12-05,    0.0,0, 35.5,0, 19.9,0, 19.0,0, 27.5,26,  7.8,25,  8.0,26,  7.8,25, 7.0,26, 25.1,25, 32.9,26, 81.8,26,  6.7,26,  8.6,26, 3.7,26, 9.9,26, 6.8,26,1004.4,0,""
40913,2013-12-06,    0.8,0, 29.8,0, 17.6,0,  6.9,0, 28.2,26,  6.2,25,  8.9,26,  6.2,25, 7.3,26, 31.1,25, 16.5,26, 34.3,26,  7.3,26,  9.8,26, 1.6,26,12.6,26, 7.1,26,1013.7,0,""
40913,2013-12-07,    0.0,0, 26.9,0, 15.0,0, 14.1,0, 15.6,26,  7.3,25,  7.5,26,  7.3,25, 7.2,26, 30.3,25, 39.8,26, 82.7,26,  6.0,26,  7.3,26, 5.3,26, 8.7,26, 7.0,26,1021.0,0,""
40913,2013-12-08,    0.0,0, 27.6,0, 17.0,0, 15.2,0, 16.4,26,  6.1,25,  7.3,26,  6.1,25, 7.0,26, 28.8,25, 41.2,26, 78.5,26,  6.0,26,  7.3,26, 4.9,26, 8.8,26, 6.8,26,1019.9,0,""
40913,2013-12-09,    0.0,0, 27.7,0, 16.9,0, 17.2,0, 14.5,26,  8.2,25,  7.3,26,  8.2,25, 7.4,26, 29.9,25, 46.3,26, 89.4,26,  5.9,26,  7.1,26, 6.0,26, 8.4,26, 7.2,26,1015.9,0,""
40913,2013-12-10,    0.0,0, 29.6,0, 19.5,0, 18.5,0, 17.3,26,  8.4,25,  6.3,26,  8.4,25, 5.9,26, 22.4,25, 44.6,26, 81.7,26,  5.4,26,  6.7,26, 3.7,26, 7.8,26, 5.8,26,1010.8,0,""
40913,2013-12-11,    0.0,0, 30.8,0, 22.8,0, 20.0,0, 19.6,26,  3.7,25,  5.8,26,  3.7,25, 5.2,26, 17.9,25, 45.0,26, 72.1,26,  5.1,26,  6.5,26, 2.4,26, 7.9,26, 5.1,26,1009.3,0,""
40913,2013-12-12,    2.0,0, 27.3,0, 21.3,0, 24.3,0,  8.9,26,  1.7,25,  3.2,26,  1.7,25, 2.6,26,  8.5,25, 67.0,26, 96.0,26,  2.5,26,  3.2,26, 1.8,26, 3.4,26, 2.6,26,1009.6,0,""
40913,2013-12-13,    0.4,0, 30.1,0, 19.2,0, 20.5,0, 15.9,26,  6.4,25,  7.1,26,  6.4,25, 7.3,26, 27.6,25, 48.0,26, 92.2,26,  5.9,26,  7.1,26, 5.8,26, 8.3,26, 7.1,26,1012.5,0,""
40913,2013-12-14,    0.4,0, 30.2,0, 19.4,0, 21.3,0, 15.4,26,  6.9,25,  7.1,26,  6.9,25, 7.6,26, 28.5,25, 49.6,26, 94.6,26,  6.0,26,  7.1,26, 6.4,26, 8.4,26, 7.4,26,1014.7,0,""
40913,2013-12-15,    0.2,0, 30.5,0, 20.5,0, 22.2,0, 15.6,26,  8.1,25,  7.0,26,  8.1,25, 7.5,26, 27.8,25, 50.8,26, 92.1,26,  6.0,26,  7.1,26, 6.3,26, 8.4,26, 7.3,26,1016.7,0,""
40913,2013-12-16,    0.0,0, 29.7,0, 21.3,0, 18.2,0, 18.7,26,  8.0,25,  6.9,26,  8.0,25, 6.6,26, 24.9,25, 43.6,26, 71.9,26,  5.9,26,  7.4,26, 4.0,26, 8.9,26, 6.4,26,1018.3,0,""
40913,2013-12-17,    0.0,0, 28.0,0, 20.7,0, 18.9,0, 15.1,26,  6.3,25,  6.3,26,  6.3,25, 6.3,26, 24.0,25, 50.0,26, 77.4,26,  5.4,26,  6.6,26, 4.3,26, 7.9,26, 6.1,26,1019.3,0,""
40913,2013-12-18,    0.0,0, 29.3,0, 18.1,0, 18.0,0, 16.6,26,  8.2,25,  7.4,26,  8.2,25, 7.4,26, 29.0,25, 44.2,26, 86.7,26,  6.1,26,  7.4,26, 5.6,26, 8.7,26, 7.2,26,1021.4,0,""
40913,2013-12-19,    0.2,0, 28.7,0, 18.1,0, 16.8,0, 16.9,26,  7.4,25,  6.9,26,  7.4,25, 6.6,26, 26.1,25, 42.7,26, 80.9,26,  5.8,26,  7.1,26, 4.4,26, 8.4,26, 6.4,26,1022.1,0,""
40913,2013-12-20,    0.0,0, 29.2,0, 17.7,0, 19.1,0, 15.2,26,  7.9,25,  7.3,26,  7.9,25, 7.6,26, 29.5,25, 47.1,26, 94.4,26,  6.0,26,  7.1,26, 6.3,26, 8.4,26, 7.3,26,1021.1,0,""
40913,2013-12-21,    0.0,0, 30.9,0, 20.1,0, 17.6,0, 20.6,26,  7.6,25,  8.0,26,  7.6,25, 7.9,26, 30.2,25, 39.4,26, 74.8,26,  6.8,26,  8.3,26, 5.3,26,10.1,26, 7.7,26,1017.4,0,""
40913,2013-12-22,    0.0,0, 30.0,0, 19.0,0, 18.4,0, 17.8,26,  8.4,25,  7.6,26,  8.4,25, 7.7,26, 29.5,25, 43.4,26, 83.8,26,  6.4,26,  7.7,26, 5.7,26, 9.2,26, 7.4,26,1017.6,0,""
40913,2013-12-23,    0.0,0, 30.1,0, 21.5,0, 17.8,0, 19.9,26,  8.9,25,  7.5,26,  8.9,25, 7.4,26, 28.2,25, 41.7,26, 69.4,26,  6.5,26,  8.0,26, 4.7,26, 9.8,26, 7.2,26,1016.0,0,""
40913,2013-12-24,    0.0,0, 32.5,0, 19.7,0, 18.5,0, 22.3,26,  8.8,25,  8.0,26,  8.8,25, 7.7,26, 28.9,25, 37.8,26, 80.6,26,  6.7,26,  8.4,26, 5.1,26, 9.9,26, 7.5,26,1015.9,0,""
40913,2013-12-25,    0.0,0, 30.7,0, 22.7,0, 21.8,0, 17.6,26,  6.9,25,  6.0,26,  6.9,25, 5.9,26, 20.4,25, 49.4,26, 79.0,26,  5.2,26,  6.5,26, 3.7,26, 7.8,26, 5.7,26,1017.0,0,""
40913,2013-12-26,    0.0,0, 32.7,0, 22.5,0, 20.6,0, 22.2,26,  6.6,25,  6.9,26,  6.6,25, 6.4,26, 22.3,25, 41.6,26, 75.6,26,  5.9,26,  7.5,26, 3.5,26, 8.9,26, 6.2,26,1012.9,0,""
40913,2013-12-27,    0.0,0, 31.0,0, 22.6,0, 25.6,0, 14.2,26,  6.7,25,  5.1,26,  6.7,25, 5.2,26, 16.7,25, 57.0,26, 93.4,26,  4.3,26,  5.3,26, 4.0,26, 6.3,26, 5.1,26,1010.6,0,""
40913,2013-12-28,    0.0,0, 29.8,0, 22.0,0, 21.0,0, 16.5,26,  4.9,25,  6.1,26,  4.9,25, 6.0,26, 21.4,25, 50.1,26, 79.5,26,  5.2,26,  6.5,26, 3.9,26, 7.7,26, 5.8,26,1011.7,0,""
40913,2013-12-29,    0.0,0, 34.8,0, 23.4,0, 22.7,0, 24.7,26,  9.8,25,  8.3,26,  9.8,25, 8.4,26, 29.2,25, 40.8,26, 78.9,26,  7.2,26,  8.8,26, 5.8,26,10.6,26, 8.2,26,1009.3,0,""
40913,2013-12-30,    1.2,0, 31.1,0, 22.0,0, 19.9,0, 19.7,26,  8.0,25,  6.5,26,  8.0,25, 6.1,26, 21.7,25, 44.0,26, 75.3,26,  5.6,26,  7.1,26, 3.4,26, 8.4,26, 5.9,26,1012.9,0,""
40913,2013-12-31,    0.0,0, 29.0,0, 23.2,0, 22.0,0, 14.8,26,  3.3,25,  4.3,26,  3.3,25, 3.8,26, 11.5,25, 54.9,26, 77.4,26,  3.7,26,  4.9,26, 1.7,26, 5.9,26, 3.8,26,1011.2,0,""
40913,2014-01-01,    0.0,0, 30.6,0, 20.6,0, 20.6,0, 17.4,26,  6.6,25,  7.3,26,  6.6,25, 7.4,26, 27.6,25, 46.9,26, 84.9,26,  6.1,26,  7.4,26, 5.6,26, 8.8,26, 7.2,26,1015.2,0,""
40913,2014-01-02,    0.0,0, 31.8,0, 21.1,0, 20.4,0, 19.9,26,  8.7,25,  6.9,26,  8.7,25, 6.2,26, 22.5,25, 43.4,26, 81.6,26,  5.7,26,  7.1,26, 3.8,26, 8.4,26, 6.1,26,1011.9,0,""
40913,2014-01-03,    1.0,0, 34.5,0, 22.7,0, 24.1,0, 22.3,26,  9.6,25,  8.1,26,  9.6,25, 8.2,26, 28.2,25, 44.1,26, 87.4,26,  6.8,26,  8.2,26, 6.1,26, 9.8,26, 8.0,26,1006.7,0,""
40913,2014-01-04,    0.0,0, 38.7,0, 23.8,0, 24.4,0, 31.8,26, 10.9,25,  9.7,26, 10.9,25, 9.0,26, 29.9,25, 35.5,26, 82.8,26,  7.9,26,  9.8,26, 6.0,26,11.7,26, 8.8,26,1001.3,0,""
40913,2014-01-05,    0.0,0, 33.6,0, 23.9,0, 24.0,0, 21.4,26,  5.1,25,  6.5,26,  5.1,25, 5.9,26, 19.1,25, 46.1,26, 80.9,26,  5.4,26,  6.8,26, 3.5,26, 8.2,26, 5.8,26,1008.4,0,""
40913,2014-01-06,    0.0,0, 34.8,0, 25.9,0, 27.9,0, 21.2,26,  8.7,25,  6.4,26,  8.7,25, 6.3,26, 18.9,25, 50.2,26, 83.5,26,  5.4,26,  6.7,26, 4.2,26, 8.2,26, 6.2,26,1007.9,0,""
40913,2014-01-07,   40.2,0, 31.2,0, 22.5,0, 18.7,0, 21.4,26, 11.0,25,  7.0,26, 11.0,25, 6.3,26, 22.8,25, 41.2,26, 68.6,26,  5.9,26,  7.5,26, 3.2,26, 9.1,26, 6.1,26,1013.3,0,""
40913,2014-01-08,    0.4,0, 29.6,0, 21.8,0, 18.2,0, 18.8,26,  7.3,25,  6.7,26,  7.3,25, 6.2,26, 23.1,25, 43.9,26, 69.7,26,  5.7,26,  7.2,26, 3.4,26, 8.7,26, 6.0,26,1018.3,0,""
40913,2014-01-09,    0.2,0, 28.6,0, 20.4,0, 19.3,0, 15.4,26,  5.8,25,  5.7,26,  5.8,25, 5.2,26, 19.0,25, 49.3,26, 80.6,26,  4.7,26,  6.0,26, 3.1,26, 7.0,26, 5.1,26,1020.9,0,""
40913,2014-01-10,    1.4,0, 27.8,0, 19.4,0, 21.6,0, 11.4,26,  4.9,25,  4.4,26,  4.9,25, 4.1,26, 14.1,25, 57.8,26, 95.9,26,  3.6,26,  4.4,26, 3.1,26, 5.1,26, 4.1,26,1020.4,0,""
40913,2014-01-11,    0.0,0, 29.8,0, 19.6,0, 18.8,0, 17.4,26,  6.8,25,  7.2,26,  6.8,25, 7.0,26, 26.8,25, 44.8,26, 82.5,26,  6.0,26,  7.3,26, 5.0,26, 8.6,26, 6.8,26,1018.9,0,""
40913,2014-01-12,    0.0,0, 30.6,0, 19.5,0, 19.0,0, 18.4,26,  7.9,25,  7.3,26,  7.9,25, 7.0,26, 26.8,25, 43.3,26, 83.9,26,  6.1,26,  7.4,26, 4.9,26, 8.8,26, 6.9,26,1016.5,0,""
40913,2014-01-13,    0.0,0, 29.6,0, 19.5,0, 19.4,0, 16.4,26,  7.2,25,  7.4,26,  7.2,25, 7.6,26, 28.9,25, 46.8,26, 85.6,26,  6.1,26,  7.4,26, 5.9,26, 8.8,26, 7.3,26,1018.3,0,""
40913,2014-01-14,    0.0,0, 30.2,0, 20.4,0, 17.8,0, 19.4,26,  8.4,25,  6.9,26,  8.4,25, 6.1,26, 23.2,25, 41.5,26, 74.3,26,  5.7,26,  7.2,26, 3.4,26, 8.6,26, 6.0,26,1019.7,0,""
40913,2014-01-15,    0.0,0, 30.4,0, 19.1,0, 20.4,0, 16.5,26,  8.0,25,  7.1,26,  8.0,25, 7.1,26, 26.9,25, 47.0,26, 92.3,26,  5.9,26,  7.0,26, 5.6,26, 8.3,26, 6.9,26,1021.3,0,""
40913,2014-01-16,    0.0,0, 30.6,0, 20.2,0, 19.9,0, 17.9,26,  8.5,25,  7.1,26,  8.5,25, 6.9,26, 25.7,25, 45.3,26, 84.1,26,  5.9,26,  7.2,26, 4.8,26, 8.5,26, 6.7,26,1019.5,0,""
40913,2014-01-17,    0.2,0, 30.8,0, 20.8,0, 19.0,0, 19.5,26,  7.7,25,  7.4,26,  7.7,25, 7.0,26, 26.3,25, 42.8,26, 77.4,26,  6.1,26,  7.6,26, 4.6,26, 9.1,26, 6.8,26,1016.4,0,""
40913,2014-01-18,    0.0,0, 30.4,0, 20.1,0, 19.6,0, 17.8,26,  7.8,25,  7.1,26,  7.8,25, 6.8,26, 25.7,25, 45.1,26, 83.3,26,  5.9,26,  7.2,26, 4.8,26, 8.5,26, 6.6,26,1014.1,0,""
40913,2014-01-19,    0.0,0, 31.8,0, 20.1,0, 19.5,0, 20.3,26,  7.1,25,  7.9,26,  7.1,25, 7.7,26, 28.6,25, 41.5,26, 82.9,26,  6.5,26,  8.0,26, 5.4,26, 9.5,26, 7.5,26,1009.7,0,""
40913,2014-01-20,    0.0,0, 33.5,0, 20.5,0, 22.2,0, 20.8,26,  8.2,25,  8.0,26,  8.2,25, 8.0,26, 28.8,25, 42.9,26, 92.1,26,  6.6,26,  8.0,26, 6.1,26, 9.5,26, 7.8,26,1009.1,0,""
40913,2014-01-21,    0.0,0, 32.9,0, 23.6,0, 22.8,0, 21.0,26,  9.2,25,  8.1,26,  9.2,25, 8.4,26, 29.6,25, 45.6,26, 78.3,26,  6.9,26,  8.3,26, 6.2,26,10.2,26, 8.2,26,1009.6,0,""
40913,2014-01-22,    0.0,0, 35.3,0, 25.5,0, 24.7,0, 25.2,26,  8.3,25,  7.9,26,  8.3,25, 7.6,26, 25.1,25, 43.2,26, 75.7,26,  6.6,26,  8.3,26, 4.8,26,10.1,26, 7.5,26,1011.4,0,""
